Date,Average_Wind_Speed,Average_Temperature,Maximum_Temperature,Minimum_Temperature,Fog_Ice_Freezing_Fog,Heavy_Fog_or_Heavy_Freezing_Fog,Thunder,Hail,Smoke_or_Haze,Mist,Rain,Freezing_Rain,Snow_Snow_Pellets_or_Ice Crystals
2014-03-17,8.28,26.0,40.0,20.0,,,,,,,,,
2014-03-18,11.41,37.0,52.0,27.0,,,,,,,,,
2014-03-19,12.75,44.0,46.0,34.0,,,,,,,,,
2014-03-20,7.61,37.0,47.0,30.0,,,,,,,,,
2014-03-21,11.41,41.0,58.0,30.0,,,,,,,,,
2014-03-22,13.42,42.0,41.0,26.0,,,,,,,,,
2014-03-23,9.84,27.0,32.0,19.0,,,,,,,,,
2014-03-24,7.38,26.0,36.0,20.0,,,,,,,,,
2014-03-25,13.2,27.0,31.0,20.0,,,,,,,,,
2014-03-26,10.51,26.0,39.0,15.0,,,,,,,,,
2014-03-27,17.45,39.0,55.0,34.0,,,,,,,,,
2014-03-28,11.86,44.0,55.0,34.0,,,,,,,,,
2014-03-29,10.07,36.0,41.0,28.0,,,,,,,,,
2014-03-30,6.04,38.0,57.0,25.0,,,,,,,,,
2014-03-31,17.22,52.0,68.0,41.0,,,1.0,,,,,,
2014-04-01,18.79,46.0,57.0,32.0,,,,,,,,,
2014-04-02,10.29,41.0,45.0,34.0,,,,,,,,,
2014-04-03,13.65,38.0,43.0,35.0,,,,,,,,,
2014-04-04,16.55,40.0,48.0,34.0,,,,,,,,,
2014-04-05,5.82,40.0,51.0,31.0,,,,,,,,,
2014-04-06,6.49,42.0,57.0,31.0,,,,,,,,,
2014-04-07,6.71,45.0,54.0,36.0,,,,,,,,,
2014-04-08,6.93,50.0,60.0,40.0,,,,,,,,,
2014-04-09,9.17,49.0,62.0,33.0,,,,,,,,,
2014-04-10,12.53,58.0,66.0,41.0,,,,,,,,,
2014-04-11,6.71,55.0,70.0,37.0,,,,,,,,,
2014-04-12,14.99,63.0,80.0,44.0,,,1.0,,,,,,
2014-04-13,13.2,62.0,69.0,42.0,,,,,,,,,
2014-04-14,15.66,46.0,63.0,30.0,,,,,,,,,
2014-04-15,9.4,31.0,38.0,26.0,,,,,,,,,
2014-04-16,16.11,38.0,52.0,26.0,,,,,,,,,
2014-04-17,12.3,50.0,62.0,40.0,,,,,,,,,
2014-04-18,7.83,48.0,51.0,38.0,,,,,,,,,
2014-04-19,9.17,46.0,66.0,37.0,,,,,,,,,
2014-04-20,10.07,60.0,79.0,41.0,,,,,,,,,
2014-04-21,8.95,67.0,74.0,58.0,,,,,,,,,
2014-04-22,11.41,54.0,61.0,36.0,,,,,1.0,,,,
2014-04-23,8.72,42.0,51.0,33.0,,,,,,,,,
2014-04-24,14.99,49.0,64.0,39.0,,,,,,,,,
2014-04-25,12.75,56.0,70.0,45.0,,,,,,,,,
2014-04-26,13.2,52.0,57.0,40.0,,,,,,,,,
2014-04-27,16.55,47.0,60.0,42.0,,,1.0,,,,,,
2014-04-28,16.11,50.0,55.0,45.0,,,1.0,,,,,,
2014-04-29,7.83,52.0,59.0,47.0,,,,,,,,,
2014-04-30,10.51,50.0,53.0,43.0,,,,,1.0,,,,
2014-05-01,13.42,45.0,49.0,42.0,,,,,,,,,
2014-05-02,11.41,48.0,53.0,46.0,,,,,,,,,
2014-05-03,14.76,55.0,67.0,46.0,,,,,,,,,
2014-05-04,10.07,55.0,58.0,44.0,,,,,,,,,
2014-05-05,13.2,49.0,55.0,43.0,,,,,,,,,
2014-05-06,13.65,50.0,63.0,41.0,,,,,,,,,
2014-05-07,8.95,59.0,78.0,48.0,,,,,,,,,
2014-05-08,14.32,69.0,89.0,51.0,,,,,1.0,,,,
2014-05-09,16.11,71.0,73.0,54.0,1.0,,,,,,,,
2014-05-10,6.93,62.0,77.0,47.0,,,,,,,,,
2014-05-11,8.95,67.0,81.0,52.0,,,,,,,,,
2014-05-12,12.08,72.0,84.0,64.0,,,,,,,,,
2014-05-13,12.3,65.0,67.0,52.0,1.0,,,,,,,,
2014-05-14,12.08,53.0,56.0,44.0,1.0,,,,,,,,
2014-05-15,13.65,47.0,55.0,40.0,1.0,,,,,,,,
2014-05-16,8.05,41.0,46.0,37.0,,,,,,,,,
2014-05-17,8.5,48.0,60.0,39.0,,,,,,,,,
2014-05-18,10.51,56.0,69.0,47.0,,,,,,,,,
2014-05-19,13.42,59.0,69.0,45.0,,,,,,,,,
2014-05-20,11.18,71.0,85.0,62.0,,,,,,,,,
2014-05-21,7.61,75.0,86.0,63.0,,,,,,,,,
2014-05-22,6.71,67.0,70.0,53.0,,,,,,,,,
2014-05-23,6.49,59.0,69.0,48.0,,,,,,,,,
2014-05-24,5.14,60.0,74.0,47.0,,,,,,,,,
2014-05-25,4.92,66.0,83.0,50.0,,,,,,,,,
2014-05-26,7.61,74.0,87.0,61.0,,,1.0,,,,,,
2014-05-27,10.07,75.0,85.0,58.0,1.0,,,,,,,,
2014-05-28,9.4,64.0,71.0,56.0,,,,,,,,,
2014-05-29,8.95,63.0,76.0,54.0,,,,,,,,,
2014-05-30,6.93,65.0,79.0,53.0,,,,,,,,,
2014-05-31,8.05,71.0,88.0,54.0,,,,,,,,,
2014-06-01,12.97,75.0,90.0,63.0,,,1.0,,,,,,
2014-06-02,14.54,76.0,83.0,68.0,,,,,,,,,
2014-06-03,9.84,75.0,81.0,66.0,,,,,,,,,
2014-06-04,9.4,66.0,70.0,55.0,1.0,,,,,,,,
2014-06-05,6.04,63.0,76.0,52.0,,,,,,,,,
2014-06-06,4.92,67.0,81.0,49.0,,,,,,,,,
2014-06-07,7.61,71.0,84.0,57.0,,,,,,,,,
2014-06-08,14.09,65.0,72.0,54.0,,,,,,,,,
2014-06-09,8.5,65.0,78.0,55.0,,,,,,,,,
2014-06-10,10.29,60.0,66.0,56.0,1.0,,,,,,,,
2014-06-11,7.38,60.0,67.0,57.0,,,,,,,,,
2014-06-12,10.07,68.0,79.0,58.0,,,,,,,,,
2014-06-13,9.84,66.0,75.0,55.0,,,,,,,,,
2014-06-14,8.28,66.0,79.0,52.0,,,,,,,,,
2014-06-15,15.66,72.0,84.0,60.0,,,,,,,,,
2014-06-16,8.72,78.0,88.0,67.0,,,,,,,,,
2014-06-17,12.53,82.0,91.0,77.0,,,,,,,,,
2014-06-18,10.29,78.0,82.0,61.0,,,,,,,,,
2014-06-19,8.28,66.0,79.0,59.0,,,,,,,,,
2014-06-20,8.5,74.0,85.0,63.0,,,,,,,,,
2014-06-21,7.38,69.0,84.0,60.0,,,,,,,,,
2014-06-22,4.92,70.0,82.0,63.0,,,,,,,,,
2014-06-23,5.59,71.0,81.0,66.0,,,,,,,,,
2014-06-24,4.7,77.0,87.0,70.0,,,,,,,,,
2014-06-25,7.38,69.0,80.0,59.0,,,,,,,,,
2014-06-26,6.71,64.0,78.0,59.0,,,,,,,,,
2014-06-27,9.84,71.0,88.0,59.0,,,,,,,,,
2014-06-28,12.08,79.0,87.0,71.0,,,,,,,,,
2014-06-29,12.97,77.0,85.0,69.0,,,,,,,,,
2014-06-30,12.53,79.0,87.0,67.0,,,,,,,,,
2014-07-01,12.3,72.0,80.0,67.0,1.0,,,,,,,,
2014-07-02,9.62,67.0,70.0,56.0,,,,,,,,,
2014-07-03,6.71,63.0,76.0,56.0,,,,,,,,,
2014-07-04,7.16,68.0,79.0,58.0,,,,,1.0,,,,
2014-07-05,8.28,69.0,77.0,60.0,,,,,1.0,,,,
2014-07-06,12.3,73.0,87.0,63.0,,,,,,,,,
2014-07-07,8.5,80.0,88.0,71.0,,,1.0,,,,,,
2014-07-08,12.08,76.0,81.0,66.0,,,,,,,,,
2014-07-09,8.5,72.0,80.0,62.0,,,,,,,,,
2014-07-10,4.47,70.0,79.0,60.0,,,,,,,,,
2014-07-11,5.37,70.0,81.0,60.0,,,,,,,,,
2014-07-12,10.51,74.0,80.0,70.0,,,,,,,,,
2014-07-13,9.62,76.0,85.0,68.0,,,,,,,,,
2014-07-14,8.05,72.0,80.0,61.0,,,,,1.0,,,,
2014-07-15,10.51,63.0,70.0,55.0,,,,,,,,,
2014-07-16,7.38,63.0,72.0,55.0,,,,,,,,,
2014-07-17,5.59,66.0,78.0,54.0,,,,,,,,,
2014-07-18,6.93,70.0,79.0,59.0,,,,,,,,,
2014-07-19,4.7,70.0,80.0,57.0,,,,,1.0,,,,
2014-07-20,4.47,72.0,82.0,60.0,,,,,1.0,,,,
2014-07-21,7.16,75.0,86.0,63.0,,,,,1.0,,,,
2014-07-22,11.86,79.0,90.0,69.0,,,,,,,,,
2014-07-23,16.11,73.0,75.0,59.0,,,,,,,,,
2014-07-24,8.72,65.0,75.0,57.0,,,,,,,,,
2014-07-25,9.17,66.0,75.0,55.0,,,,,,,,,
2014-07-26,5.59,74.0,84.0,68.0,,,,,,,,,
2014-07-27,14.99,78.0,87.0,65.0,,,,,,,,,
2014-07-28,11.18,67.0,73.0,59.0,,,,,,,,,
2014-07-29,9.62,69.0,81.0,58.0,,,,,,,,,
2014-07-30,6.93,69.0,79.0,59.0,,,,,,,,,
2014-07-31,8.5,71.0,84.0,59.0,,,,,,,,,
2014-08-01,6.93,73.0,85.0,62.0,,,1.0,,,,,,
2014-08-02,4.25,72.0,86.0,59.0,,,,,,,,,
2014-08-03,6.93,75.0,87.0,62.0,,,,,,,,,
2014-08-04,7.61,75.0,87.0,67.0,,,,,,,,,
2014-08-05,6.26,71.0,80.0,64.0,,,,,,,,,
2014-08-06,6.26,71.0,80.0,62.0,,,,,,,,,
2014-08-07,8.95,72.0,81.0,61.0,,,,,,,,,
2014-08-08,10.74,74.0,82.0,66.0,,,,,1.0,,,,
2014-08-09,9.17,74.0,80.0,66.0,,,,,,,,,
2014-08-10,8.5,74.0,81.0,69.0,,,,,,,,,
2014-08-11,6.71,72.0,82.0,67.0,,,,,,,,,
2014-08-12,12.08,67.0,70.0,61.0,,,,,,,,,
2014-08-13,9.4,69.0,82.0,57.0,,,,,,,,,
2014-08-14,7.61,67.0,72.0,57.0,,,,,,,,,
2014-08-15,6.04,65.0,78.0,52.0,,,,,,,,,
2014-08-16,8.28,71.0,82.0,62.0,,,,,,,,,
2014-08-17,8.5,70.0,71.0,64.0,,,,,,,,,
2014-08-18,4.92,70.0,83.0,65.0,,,,,,,,,
2014-08-19,10.74,77.0,86.0,69.0,,,1.0,,,,,,
2014-08-20,7.83,76.0,86.0,66.0,,,,,1.0,,,,
2014-08-21,4.92,75.0,79.0,70.0,,,,,,,,,
2014-08-22,5.14,78.0,86.0,72.0,,,,,,,,,
2014-08-23,4.92,77.0,86.0,68.0,,,,,,,,,
2014-08-24,7.38,76.0,88.0,70.0,,,,,,,,,
2014-08-25,6.71,79.0,88.0,71.0,,,,,,,,,
2014-08-26,6.04,76.0,85.0,71.0,,,,,,,,,
2014-08-27,6.93,74.0,82.0,67.0,,,,,,,,,
2014-08-28,8.5,71.0,77.0,67.0,,,,,,,,,
2014-08-29,11.18,76.0,86.0,71.0,,,1.0,,,,,,
2014-08-30,11.63,77.0,83.0,70.0,,,,,,,,,
2014-08-31,6.71,76.0,85.0,68.0,,,,,,,,,
2014-09-01,11.41,77.0,83.0,70.0,,,,,,,,,
2014-09-02,5.82,74.0,82.0,67.0,,,,,,,,,
2014-09-03,6.71,73.0,83.0,61.0,,,,,,,,,
2014-09-04,12.53,76.0,85.0,71.0,,,1.0,,,,,,
2014-09-05,10.96,80.0,88.0,64.0,,,1.0,,,,,,
2014-09-06,8.5,67.0,75.0,60.0,,,,,,,,,
2014-09-07,4.25,67.0,80.0,54.0,,,,,,,,,
2014-09-08,6.26,67.0,77.0,55.0,,,,,,,,,
2014-09-09,7.61,70.0,79.0,63.0,,,,,,,,,
2014-09-10,15.88,72.0,80.0,56.0,1.0,,,,,,,,
2014-09-11,10.29,54.0,56.0,50.0,,,,,,,,,
2014-09-12,12.53,51.0,55.0,44.0,1.0,,,,,,,,
2014-09-13,7.61,47.0,59.0,41.0,,,,,,,,,
2014-09-14,4.92,53.0,65.0,42.0,,,,,,,,,
2014-09-15,4.92,56.0,62.0,51.0,,,,,1.0,,,,
2014-09-16,4.47,56.0,68.0,44.0,,,,,,,,,
2014-09-17,2.91,59.0,70.0,48.0,,,,,,,,,
2014-09-18,6.26,61.0,70.0,53.0,1.0,,,,1.0,,,,
2014-09-19,11.41,63.0,78.0,53.0,1.0,,,,1.0,,,,
2014-09-20,10.07,69.0,77.0,63.0,1.0,,1.0,,,,,,
2014-09-21,12.75,65.0,69.0,51.0,,,,,,,,,
2014-09-22,5.59,55.0,67.0,46.0,,,,,,,,,
2014-09-23,4.25,60.0,74.0,51.0,,,,,,,,,
2014-09-24,5.59,65.0,77.0,54.0,,,,,,,,,
2014-09-25,2.01,65.0,74.0,56.0,,,,,1.0,,,,
2014-09-26,4.47,65.0,79.0,51.0,1.0,,,,,,,,
2014-09-27,3.8,66.0,79.0,54.0,,,,,,,,,
2014-09-28,3.13,65.0,78.0,53.0,1.0,,,,1.0,,,,
2014-09-29,8.95,66.0,83.0,53.0,1.0,,,,1.0,,,,
2014-09-30,9.62,53.0,58.0,47.0,1.0,,,,1.0,,,,
2014-10-01,10.51,58.0,70.0,49.0,,,,,,,,,
2014-10-02,7.83,67.0,72.0,63.0,1.0,,1.0,,,,,,
2014-10-03,16.33,60.0,65.0,43.0,1.0,,,,,,,,
2014-10-04,13.87,42.0,47.0,35.0,1.0,,,,,,,,
2014-10-05,8.95,45.0,55.0,37.0,,,,,,,,,
2014-10-06,8.72,52.0,61.0,42.0,,,,,,,,,
2014-10-07,11.41,55.0,66.0,48.0,,,,,,,,,
2014-10-08,11.41,54.0,65.0,44.0,,,,,,,,,
2014-10-09,5.82,54.0,62.0,43.0,,,,,,,,,
2014-10-10,8.28,50.0,58.0,39.0,,,,,,,,,
2014-10-11,4.47,47.0,59.0,36.0,,,,,,,,,
2014-10-12,9.17,49.0,63.0,38.0,1.0,,,,,,,,
2014-10-13,9.17,59.0,67.0,56.0,1.0,,,,1.0,,,,
2014-10-14,10.29,63.0,65.0,52.0,1.0,,,,,,,,
2014-10-15,9.84,53.0,55.0,50.0,1.0,,,,,,,,
2014-10-16,7.38,53.0,56.0,50.0,1.0,,,,,,,,
2014-10-17,13.2,54.0,62.0,48.0,,,,,,,,,
2014-10-18,9.17,49.0,50.0,36.0,,,,,,,,,
2014-10-19,8.28,43.0,54.0,33.0,,,,,,,,,
2014-10-20,9.4,54.0,65.0,46.0,,,,,,,,,
2014-10-21,11.41,50.0,53.0,45.0,,,,,,,,,
2014-10-22,4.92,48.0,56.0,35.0,,,,,,,,,
2014-10-23,7.83,46.0,59.0,36.0,1.0,,,,,,,,
2014-10-24,5.82,57.0,67.0,52.0,,,,,,,,,
2014-10-25,10.96,62.0,72.0,49.0,1.0,,,,1.0,,,,
2014-10-26,5.82,54.0,64.0,42.0,,,,,,,,,
2014-10-27,12.97,60.0,77.0,51.0,,,,,,,,,
2014-10-28,15.66,61.0,68.0,45.0,,,,,1.0,,,,
2014-10-29,9.84,47.0,49.0,36.0,,,,,,,,,
2014-10-30,5.59,42.0,51.0,32.0,,,,,,,,,
2014-10-31,22.82,42.0,47.0,33.0,1.0,,,,,,,,
2014-11-01,8.72,38.0,43.0,29.0,,,,,,,,,
2014-11-02,9.84,36.0,51.0,25.0,1.0,,,,1.0,,,,
2014-11-03,15.21,51.0,62.0,43.0,,,,,1.0,,,,
2014-11-04,15.43,55.0,60.0,44.0,,,,,1.0,,,,
2014-11-05,9.17,47.0,60.0,34.0,,,,,,,,,
2014-11-06,17.0,47.0,51.0,38.0,,,,,,,,,
2014-11-07,8.28,38.0,43.0,29.0,,,,,,,,,
2014-11-08,11.63,43.0,47.0,36.0,,,,,,,,,
2014-11-09,8.95,41.0,52.0,35.0,,,,,,,,,
2014-11-10,13.2,49.0,62.0,41.0,,,,,,,,,
2014-11-11,15.21,49.0,58.0,31.0,1.0,,,,1.0,,,,
2014-11-12,13.42,29.0,31.0,24.0,,,,,,,,,
2014-11-13,12.3,26.0,29.0,24.0,,,,,1.0,,,,
2014-11-14,7.83,26.0,27.0,21.0,,,,,,,,,
2014-11-15,5.59,24.0,31.0,17.0,1.0,,,,,,,,
2014-11-16,7.61,26.0,31.0,18.0,1.0,,,,1.0,,,,
2014-11-17,16.11,18.0,21.0,11.0,,,,,,,,,
2014-11-18,16.78,13.0,19.0,9.0,,,,,,,,,
2014-11-19,15.21,22.0,32.0,17.0,,,,,,,,,
2014-11-20,14.99,22.0,27.0,14.0,,,,,,,,,
2014-11-21,8.5,20.0,35.0,7.0,,,,,,,,,
2014-11-22,13.2,37.0,52.0,33.0,1.0,,,,1.0,,,,
2014-11-23,10.51,50.0,52.0,48.0,1.0,,,,,,,,
2014-11-24,17.22,42.0,49.0,24.0,1.0,1.0,,,,,,,
2014-11-25,10.29,24.0,26.0,18.0,1.0,,,,,,,,
2014-11-26,5.14,22.0,29.0,17.0,1.0,,,,1.0,,,,
2014-11-27,9.84,25.0,27.0,15.0,,,,,1.0,,,,
2014-11-28,10.51,22.0,34.0,18.0,1.0,,,,,,,,
2014-11-29,13.2,37.0,51.0,29.0,1.0,,,,,,,,
2014-11-30,11.41,46.0,50.0,24.0,1.0,,,,1.0,,,,
2014-12-01,11.63,22.0,25.0,18.0,,,,,,,,,
2014-12-02,10.07,25.0,34.0,18.0,1.0,,,,1.0,,,,
2014-12-03,10.51,30.0,37.0,24.0,,,,,,,,,
2014-12-04,7.61,28.0,35.0,23.0,,,,,,,,,
2014-12-05,4.7,35.0,40.0,32.0,1.0,,,,1.0,,,,
2014-12-06,11.41,35.0,40.0,26.0,1.0,,,,1.0,,,,
2014-12-07,9.84,31.0,36.0,26.0,,,,,,,,,
2014-12-08,9.17,33.0,37.0,32.0,1.0,,,,,,,,
2014-12-09,13.42,35.0,38.0,31.0,1.0,,,,,,,,
2014-12-10,11.18,31.0,33.0,28.0,,,,,,,,,
2014-12-11,8.95,28.0,32.0,23.0,1.0,,,,1.0,,,,
2014-12-12,9.4,29.0,37.0,23.0,1.0,,,,,,,,
2014-12-13,7.83,38.0,47.0,35.0,1.0,,,,1.0,,,,
2014-12-14,8.28,47.0,50.0,45.0,1.0,,,,,,,,
2014-12-15,11.41,46.0,46.0,42.0,1.0,,,,,,,,
2014-12-16,12.08,42.0,45.0,29.0,1.0,1.0,,,,,,,
2014-12-17,11.18,28.0,29.0,24.0,,,,,,,,,
2014-12-18,5.59,24.0,28.0,19.0,,,,,,,,,
2014-12-19,4.92,29.0,32.0,27.0,,,,,1.0,,,,
2014-12-20,3.8,30.0,33.0,28.0,,,,,1.0,,,,
2014-12-21,10.29,33.0,36.0,31.0,1.0,,,,1.0,,,,
2014-12-22,11.18,33.0,41.0,28.0,1.0,,,,1.0,,,,
2014-12-23,10.51,44.0,48.0,38.0,1.0,,,,,,,,
2014-12-24,8.05,39.0,40.0,36.0,,,,,,,,,
2014-12-25,14.32,37.0,42.0,33.0,,,,,,,,,
2014-12-26,10.29,41.0,50.0,36.0,,,,,,,,,
2014-12-27,15.21,44.0,49.0,31.0,1.0,,,,,,,,
2014-12-28,7.61,29.0,35.0,22.0,,,,,,,,,
2014-12-29,9.4,27.0,30.0,19.0,,,,,,,,,
2014-12-30,10.51,17.0,20.0,9.0,,,,,,,,,
2014-12-31,13.87,11.0,18.0,4.0,,,,,,,,,
2015-01-01,14.54,20.0,32.0,14.0,,,,,,,,,
2015-01-02,4.7,26.0,34.0,15.0,,,,,,,,,
2015-01-03,5.59,31.0,34.0,29.0,1.0,,,,,,,,
2015-01-04,15.88,29.0,33.0,2.0,1.0,,,,1.0,,,,
2015-01-05,10.29,2.0,6.0,-3.0,1.0,,,,1.0,,,,
2015-01-06,13.87,5.0,10.0,-5.0,1.0,,,,1.0,,,,
2015-01-07,17.45,3.0,6.0,-6.0,,,,,1.0,,,,
2015-01-08,17.67,-2.0,18.0,-8.0,,,,,1.0,,,,
2015-01-09,16.55,8.0,11.0,0.0,,,,,1.0,,,,
2015-01-10,11.63,5.0,24.0,-2.0,,,,,,,,,
2015-01-11,8.28,26.0,32.0,22.0,1.0,,,,,,,,
2015-01-12,12.75,23.0,28.0,15.0,1.0,,,,1.0,,,,
2015-01-13,7.61,17.0,19.0,3.0,,,,,,,,,
2015-01-14,6.49,11.0,19.0,1.0,1.0,,,,,,,,
2015-01-15,10.07,22.0,34.0,17.0,,,,,,,,,
2015-01-16,8.28,28.0,34.0,23.0,,,,,,,,,
2015-01-17,15.43,34.0,42.0,26.0,1.0,,,,,,,,
2015-01-18,10.51,37.0,40.0,27.0,,,,,,,,,
2015-01-19,5.37,32.0,41.0,25.0,,,,,,,,,
2015-01-20,7.38,34.0,36.0,29.0,1.0,,,,,,,,
2015-01-21,7.61,31.0,33.0,29.0,1.0,,,,,,,,
2015-01-22,6.93,30.0,31.0,28.0,,,,,,,,,
2015-01-23,11.41,30.0,31.0,29.0,,,,,,,,,
2015-01-24,8.05,33.0,43.0,29.0,,,,,,,,,
2015-01-25,14.54,31.0,34.0,24.0,1.0,,,,,,,,
2015-01-26,5.59,23.0,26.0,15.0,1.0,,,,,,,,
2015-01-27,6.04,27.0,32.0,20.0,1.0,,,,,,,,
2015-01-28,10.96,26.0,34.0,19.0,,,,,,,,,
2015-01-29,13.87,33.0,35.0,28.0,1.0,,,,1.0,,,,
2015-01-30,7.38,27.0,30.0,18.0,,,,,,,,,
2015-01-31,6.93,27.0,36.0,19.0,1.0,,,,,,,,
2015-02-01,18.34,29.0,31.0,19.0,1.0,1.0,,,,,,,
2015-02-02,12.75,15.0,19.0,6.0,1.0,,,,,,,,
2015-02-03,5.37,13.0,26.0,2.0,1.0,1.0,,,,,,,
2015-02-04,10.51,21.0,25.0,4.0,1.0,,,,,,,,
2015-02-05,8.95,7.0,15.0,-2.0,,,,,,,,,
2015-02-06,8.5,17.0,31.0,13.0,,,,,,,,,
2015-02-07,7.61,29.0,41.0,18.0,1.0,,,,,,,,
2015-02-08,9.84,36.0,39.0,25.0,1.0,,,,1.0,,,,
2015-02-09,12.3,26.0,27.0,19.0,1.0,,,,,,,,
2015-02-10,7.83,25.0,33.0,14.0,,,,,,,,,
2015-02-11,13.42,31.0,35.0,18.0,1.0,,,,1.0,,,,
2015-02-12,12.97,16.0,18.0,8.0,,,,,1.0,,,,
2015-02-13,10.51,11.0,26.0,5.0,,,,,,,,,
2015-02-14,19.46,19.0,27.0,1.0,,,,,1.0,,,,
2015-02-15,9.17,4.0,15.0,-3.0,,,,,,,,,
2015-02-16,4.92,12.0,18.0,5.0,,,,,,,,,
2015-02-17,12.3,17.0,19.0,8.0,,,,,1.0,,,,
2015-02-18,15.21,7.0,8.0,-3.0,,,,,1.0,,,,
2015-02-19,11.41,-2.0,4.0,-8.0,,,,,,,,,
2015-02-20,13.2,3.0,18.0,-7.0,,,,,,,,,
2015-02-21,4.25,22.0,32.0,17.0,,,,,1.0,,,,
2015-02-22,13.2,21.0,28.0,2.0,,,,,,,,,
2015-02-23,9.84,4.0,12.0,-4.0,,,,,,,,,
2015-02-24,15.88,11.0,29.0,4.0,,,,,,,,,
2015-02-25,7.83,21.0,26.0,10.0,1.0,,,,,,,,
2015-02-26,12.53,17.0,19.0,0.0,1.0,,,,,,,,
2015-02-27,8.28,6.0,14.0,-2.0,,,,,,,,,
2015-02-28,5.37,6.0,21.0,-10.0,1.0,,,,,,,,
2015-03-01,6.93,18.0,25.0,10.0,1.0,,,,1.0,,,,
2015-03-02,7.38,21.0,33.0,13.0,,,,,,,,,
2015-03-03,13.42,28.0,34.0,24.0,1.0,,,,1.0,,,,
2015-03-04,13.42,24.0,31.0,10.0,,,,,,,,,
2015-03-05,9.62,12.0,16.0,3.0,,,,,,,,,
2015-03-06,13.2,12.0,27.0,0.0,,,,,,,,,
2015-03-07,10.51,32.0,44.0,24.0,,,,,1.0,,,,
2015-03-08,6.71,35.0,40.0,28.0,,,,,,,,,
2015-03-09,6.26,37.0,50.0,25.0,1.0,,,,1.0,,,,
2015-03-10,6.71,40.0,51.0,35.0,1.0,1.0,,,1.0,,,,
2015-03-11,6.26,42.0,51.0,30.0,1.0,,,,1.0,,,,
2015-03-12,8.5,42.0,56.0,28.0,,,,,,,,,
2015-03-13,5.82,47.0,65.0,37.0,,,,,,,,,
2015-03-14,12.3,51.0,60.0,37.0,1.0,,,,1.0,,,,
2015-03-15,10.29,45.0,62.0,29.0,,,,,,,,,
2015-03-16,12.75,58.0,73.0,42.0,,,,,,,,,
2015-03-17,14.09,45.0,45.0,28.0,,,,,,,,,
2015-03-18,4.7,37.0,50.0,28.0,,,,,,,,,
2015-03-19,7.83,42.0,46.0,37.0,,,,,,,,,
2015-03-20,8.95,42.0,50.0,38.0,1.0,,,,1.0,,,,
2015-03-21,10.29,42.0,49.0,32.0,1.0,,,,1.0,,,,
2015-03-22,10.96,32.0,35.0,26.0,1.0,,,,1.0,,,,
2015-03-23,10.74,29.0,31.0,28.0,1.0,1.0,,,1.0,,,,
2015-03-24,11.41,30.0,37.0,19.0,,,,,,,,,
2015-03-25,11.18,37.0,41.0,35.0,1.0,,,,1.0,,,,
2015-03-26,11.18,37.0,42.0,31.0,,,,,,,,,
2015-03-27,11.86,29.0,31.0,21.0,1.0,,,,,,,,
2015-03-28,7.16,27.0,36.0,20.0,,,,,,,,,
2015-03-29,15.21,32.0,47.0,24.0,,,,,,,,,
2015-03-30,10.74,46.0,61.0,34.0,,,,,,,,,
2015-03-31,8.5,49.0,58.0,39.0,1.0,,,,,,,,
2015-04-01,11.41,52.0,72.0,35.0,1.0,,,,1.0,,,,
2015-04-02,11.18,58.0,65.0,50.0,1.0,,,,,,,,
2015-04-03,10.51,50.0,53.0,30.0,,,,,,,,,
2015-04-04,11.41,40.0,58.0,28.0,,,,,,,,,
2015-04-05,9.84,53.0,66.0,36.0,,,,,,,,,
2015-04-06,6.71,45.0,62.0,34.0,1.0,,,,,,,,
2015-04-07,13.87,40.0,46.0,38.0,1.0,,,,1.0,,,,
2015-04-08,8.95,44.0,50.0,40.0,1.0,1.0,,,1.0,,,,
2015-04-09,13.87,51.0,71.0,41.0,1.0,1.0,1.0,,1.0,,,,
2015-04-10,17.22,53.0,62.0,39.0,1.0,,,,,,,,
2015-04-11,7.61,48.0,62.0,38.0,,,,,,,,,
2015-04-12,10.74,55.0,68.0,41.0,,,,,,,,,
2015-04-13,12.53,60.0,65.0,49.0,1.0,,1.0,,,,,,
2015-04-14,4.92,56.0,66.0,39.0,,,,,,,,,
2015-04-15,10.74,54.0,64.0,43.0,,,,,,,,,
2015-04-16,6.49,53.0,66.0,45.0,1.0,,,,,,,,
2015-04-17,5.14,60.0,78.0,45.0,1.0,,,,1.0,,,,
2015-04-18,10.29,60.0,65.0,47.0,,,,,,,,,
2015-04-19,9.62,56.0,68.0,48.0,1.0,,,,,,,,
2015-04-20,16.11,49.0,52.0,41.0,1.0,,,,,,,,
2015-04-21,19.91,44.0,54.0,38.0,,,,,,,,,
2015-04-22,13.42,40.0,46.0,34.0,,,,,,,,,
2015-04-23,8.72,42.0,55.0,32.0,,,,,,,,,
2015-04-24,6.71,44.0,57.0,29.0,,,,,,,,,
2015-04-25,12.97,44.0,48.0,39.0,1.0,,,,1.0,,,,
2015-04-26,10.96,45.0,56.0,35.0,,,,,,,,,
2015-04-27,10.07,46.0,55.0,38.0,,,,,,,,,
2015-04-28,4.92,46.0,58.0,35.0,,,,,,,,,
2015-04-29,7.16,50.0,61.0,38.0,,,,,,,,,
2015-04-30,11.41,46.0,51.0,38.0,,,,,,,,,
2015-05-01,5.82,50.0,67.0,38.0,,,,,,,,,
2015-05-02,6.71,62.0,76.0,50.0,,,,,1.0,,,,
2015-05-03,9.84,67.0,78.0,55.0,1.0,,1.0,,,,,,
